﻿Wskaźnik;;Jednostka;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2002;2002;2002;2002;2002;2002;2002;2002;2002;2002;2002;2002;2003;2003;2003;2003;2003;2003;2003;2003;2003;2003;2003;2003;2004;2004;2004;2004;2004;2004;2004;2004;2004;2004;2004;2004;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2006;2007;2007;2007;2007;2007;2007;2007;2007;2007;2007;2007;2007;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2008;2009;2009;2009;2009;2009;2009;2009;2009;2009;2009;2009;2009;2010;2010;2010;2010;2010;2010;2010;2010;2010;2010;2010;2010;2011;2011;2011;2011;2011;2011;2011;2011;2011;2011;2011;2011;2012;2012;2012;2012;2012;2012;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2021;2021;2021;2021;2021;2021;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;2023;2023;2023;2023
;;;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04;05;06;07;08;09;10;11;12;01;02;03;04
"Dochody budżetu państwa (od początku roku do końca okresu)";;mln zł;10914,1;20240,9;30949,7;40954,2;51761,7;64244,2;74819,6;86171,7;97880,7;110430,9;122958,6;135663,9;11590,9;20962,0;31623,1;42510,4;52643,1;67729,7;78963,7;90330,9;102775,5;115520,0;127819,4;140526,9;10250,3;20997,9;31275,3;43373,3;53537,9;65111,1;79833,1;91929,9;104392,2;117520,4;130473,9;143519,8;11665,3;22254,6;33396,9;46475,0;56710,3;71903,3;84531,6;96295,1;109297,0;123345,2;137323,4;152110,6;12078,2;22957,0;36011,3;51043,2;61956,9;74758,6;86524,8;99644,7;113107,6;127562,3;142181,8;156281,2;16861,9;28587,2;41228,3;55995,5;69555,1;86694,5;101829,3;117246,3;133040,8;148872,0;164421,6;179772,2;19592,1;32031,8;46785,0;63353,9;77923,4;92310,6;109927,7;128240,5;144181,8;162709,4;180304,8;197639,8;22407,5;38233,2;55396,5;81185,6;98039,2;115346,7;137652,3;157377,4;174924,3;195131,4;215685,5;236367,5;22655,4;43303,9;64659,5;90618,6;108826,5;127705,9;150887,8;172997,2;192377,8;213802,8;235010,1;253547,3;27743,8;46755,0;65726,9;89338,4;111123,4;134389,0;160027,6;183330,5;202582,0;225673,4;250937,0;274183,5;22137,5;38207,1;57022,1;79877,6;96870,8;114451,2;139685,2;160144,3;181363,2;204350,2;226867,2;250302,8;24618,3;42019,6;62587,9;87531,9;107940,1;134662,4;158348,6;181230,8;205020,0;231939,7;254965,1;277557,2;26978,2;46248,2;63520,7;93890,0;113555,0;141720,8;166065,2;189540,6;213922,0;238033,4;262900,1;287594,6;25915,0;42801,2;61320,8;86888,4;107792,1;133732,9;158499,8;180908,3;204358,0;231520,5;255805,4;279151,2;29275,3;48719,9;66974,9;95696,5;115241,7;136321,4;162534,2;184520,3;209190,5;235803,6;260292,5;283542,7;28115,7;47158,8;67825,3;96077,7;116283,4;137023,0;163479,4;187237,5;210045,7;238911,1;263764,2;289136,7;30724,5;56164,7;76818,0;105385,1;129127,8;151610,8;188565,4;214529,0;238606,5;268628,7;294487,3;314683,6;36957,4;60942,5;85246,5;116896,9;143331,4;176701,7;206105,8;235026,4;262262,6;295020,9;323263,2;350414,7;35191,2;62020,3;88469,2;125162,3;154008,6;182007,8;212154,4;243460,3;272862,1;309414,0;343394,9;380048,1;38737,0;64777,3;90286,5;129965,7;162865,6;192177,1;228765,9;262844,0;296027,9;332891,9;367107,6;400535,3;40271,7;69933,0;96198,2;129640,0;157069,7;197393,9;235806,9;268909,8;304511,8;343972,7;382487,8;419795,7;40656,0;71096,7;101060,6;147066,7;181478,8;233971,0;278083,5;320103,4;360079,9;405665,5;451444,3;494843,5;58740,5;91615,0;120093,0;168056,6;209964,8;263627,0;313291,8;345107,4;383133,5;425936,0;464528,6;504820,8;54542,7;93140,1;124691,1;173652,0
"Wydatki budżetu państwa (od początku roku do końca okresu)";;mln zł;12038,6;24992,2;37877,1;49737,2;61809,2;74894,4;86109,9;99173,8;111922,6;125951,5;137856,0;151054,9;16683,4;32941,4;46615,6;60792,3;73027,2;86535,2;98279,3;111262,5;124640,5;140259,5;155470,0;172885,2;17213,5;34665,6;47712,1;63284,1;76522,5;90033,5;105429,9;119209,5;133538,9;151577,4;167546,7;182922,4;15704,3;33891,4;48827,0;64429,0;79927,9;95721,7;112168,7;125857,4;142383,1;158173,6;172805,2;189153,6;16216,4;32303,1;47815,0;61824,5;77142,5;94488,4;109591,7;125438,1;141948,5;158204,1;176001,5;197698,3;18264,9;37471,6;53954,0;69646,3;87689,5;104942,3;119160,2;135783,5;150822,8;169520,7;186693,8;208132,9;18819,9;38748,1;56060,5;73424,1;92641,3;110004,8;125471,1;142723,0;158791,9;179346,0;198885,3;222702,9;19263,4;41225,6;60573,5;83276,5;102336,4;118993,3;137111,0;157073,3;174745,4;199535,3;221710,3;252323,9;18248,0;43440,5;62856,6;90064,3;110703,4;131086,6;153632,5;173314,6;196602,4;225288,1;249982,9;277893,5;24825,8;52005,9;76946,7;104644,5;127480,1;151018,2;175064,7;198986,3;223925,7;249592,0;275279,1;298028,5;26916,7;55042,7;79729,7;106834,6;128917,0;151019,9;174555,5;197120,2;220898,7;246240,4;269480,3;294893,9;27380,3;56428,8;80087,6;109117,4;131668,4;154884,6;179432,2;201911,5;226908,5;254410,1;276538,5;302681,6;32280,0;62763,8;86489,4;118709,9;140536,0;162806,4;190404,0;212452,4;235050,8;272239,5;293377,3;318001,8;34355,9;64485,8;85773,5;118605,4;138743,3;159606,5;184449,5;207719,4;234001,4;271001,7;294374,4;321345,3;31876,3;60438,1;84465,9;116876,4;137604,3;161620,0;188937,5;209123,8;231635,1;263036,7;285083,1;312520,2;28702,7;58482,9;84485,4;112770,8;135914,6;163162,8;190071,1;213097,9;241181,8;273399,0;299892,9;331743,4;28964,6;59263,0;86405,2;116510,6;142610,3;170294,6;202952,7;229458,4;259221,9;293270,0;322055,0;360843,1;30207,5;60086,4;87530,8;117879,6;143492,0;170841,4;203754,2;230138,4;258487,5;292351,6;325675,6;375768,5;26629,0;57559,5;85341,5;115837,1;144423,2;172472,3;213013,1;242408,1;269678,4;302937,7;332334,8;390454,3;32149,6;65570,2;94776,3;130040,8;164800,9;197217,6;233548,8;264824,7;297814,2;336084,0;368989,9;414273,0;36845,0;73245,1;105552,6;148522,8;182951,4;214512,3;252101,4;282208,4;318266,4;356042,9;395692,4;504776,1;34010,7;70220,9;104474,9;137907,8;172128,6;205979,6;242829,9;276736,3;312491,4;353777,4;401063,0;521216,8;36449,0;80350,9;120360,4;158849,4;197910,7;235893,3;278631,6;317580,0;355676,1;398701,3;446252,4;517398,9;43310,3;93187,5;136719,6;183678,8
"Wynik (saldo) budżetu państwa (od początku roku do końca okresu)";;mln zł;-1124,5;-4751,3;-6927,4;-8783,0;-10047,4;-10650,2;-11290,3;-13002,2;-14041,9;-15520,6;-14897,3;-15391,0;-5092,4;-11979,4;-14992,5;-18281,9;-20384,1;-18805,5;-19315,5;-20931,6;-21865,0;-24739,5;-27650,6;-32358,3;-6963,2;-13667,7;-16436,8;-19910,8;-22984,5;-24922,5;-25596,8;-27279,6;-29146,7;-34057,0;-37072,8;-39402,6;-4039,0;-11636,8;-15430,1;-17954,0;-23217,6;-23818,4;-27637,1;-29562,3;-33086,1;-34828,4;-35481,8;-37043,0;-4138,2;-9346,1;-11803,7;-10781,3;-15185,6;-19729,8;-23066,8;-25793,3;-28840,9;-30641,8;-33819,8;-41417,1;-1403,0;-8884,4;-12725,7;-13650,8;-18134,4;-18247,8;-17330,9;-18537,2;-17782,0;-20648,7;-22272,2;-28360,7;772,2;-6716,2;-9275,4;-10070,3;-14717,9;-17694,2;-15543,5;-14482,5;-14610,2;-16636,7;-18580,5;-25063,1;3144,1;-2992,3;-5177,0;-2090,9;-4297,2;-3646,6;541,3;304,1;178,9;-4403,9;-6024,8;-15956,4;4407,3;-136,6;1802,9;554,3;-1877,0;-3380,7;-2744,7;-317,4;-4224,6;-11485,3;-14972,8;-24346,2;2918,0;-5250,9;-11219,8;-15306,1;-16356,7;-16629,2;-15037,1;-15655,8;-21343,7;-23918,6;-24342,1;-23845,0;-4779,2;-16835,6;-22707,6;-26957,0;-32046,2;-36568,7;-34870,3;-36975,9;-39535,5;-41890,2;-42613,1;-44591,3;-2762,0;-14409,2;-17499,7;-21585,5;-23728,3;-20222,2;-21083,6;-20680,7;-21888,5;-22470,4;-21573,4;-25124,4;-5301,8;-16515,6;-22968,6;-24819,9;-26981,0;-21085,6;-24338,8;-22911,8;-21128,9;-34206,1;-30477,2;-30406,7;-8440,9;-21684,6;-24452,7;-31717,0;-30951,2;-25873,7;-25949,6;-26811,1;-29643,4;-39481,2;-38569,1;-42194,1;-2601,1;-11718,2;-17491,0;-21179,9;-22362,6;-25298,6;-26403,2;-24603,5;-22444,6;-27233,2;-24790,7;-28977,5;-586,9;-11324,0;-16660,1;-16693,1;-19631,1;-26139,8;-26591,6;-25860,4;-31136,1;-34487,9;-36128,7;-42606,7;1759,9;-3098,3;-9587,2;-11125,5;-13482,5;-18683,8;-14387,3;-14929,4;-20615,4;-24641,3;-27567,7;-46159,5;6749,9;856,1;-2284,3;-982,7;-160,6;5860,4;2351,6;4888,0;3775,1;2669,3;-2412,4;-25353,8;8562,2;4460,8;3127,6;9325,2;9585,3;9535,5;-858,7;1052,2;3183,7;6476,3;11060,1;-10406,2;6587,4;-792,9;-4489,8;-75,1;-1935,3;-5040,4;-4782,9;-1980,7;-1786,3;-3192,1;-1882,3;-13737,8;3426,7;-3312,0;-9354,5;-18882,9;-25881,7;-17118,4;-16294,5;-13298,6;-13754,6;-12070,2;-13204,6;-84980,5;6645,3;875,9;-3414,3;9158,9;9350,2;27991,4;35253,6;43367,2;47588,5;51888,1;50381,2;-26373,4;22291,6;11264,1;-267,5;9207,2;12054,1;27733,7;34660,2;27527,4;27457,5;27234,7;18276,2;-12578,1;11232,3;-47,4;-12028,4;-10026,8
